#
# ROI color statistics timeseries for spruceT2P20SH
#
# Site: spruceT2P20SH
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 47.5064
# Lon: -93.4532
# Elev: 410
# UTC Offset: -6
# Resize Flag: False
# Version: 1
# Creation Date: 2018-07-17
# Creation Time: 14:51:00
# Update Date: 2019-01-14
# Update Time: 05:13:26
#
date,local_std_time,doy,filename,solar_elev,exposure,mask_index,gcc,rcc,r_mean,r_std,r_5_qtl,r_10_qtl,r_25_qtl,r_50_qtl,r_75_qtl,r_90_qtl,r_95_qtl,g_mean,g_std,g_5_qtl,g_10_qtl,g_25_qtl,g_50_qtl,g_75_qtl,g_90_qtl,g_95_qtl,b_mean,b_std,b_5_qtl,b_10_qtl,b_25_qtl,b_50_qtl,b_75_qtl,b_90_qtl,b_95_qtl,r_g_correl,g_b_correl,b_r_correl
2017-11-29,11:58:07,333,spruceT2P20SH_2017_11_29_115807.jpg,20.93471,305,1,0.34049,0.44401,113.81968,59.84516,22,41,71,107,150,199,234,87.28452,53.71286,9,26,51,79,114,159,196,55.24269,47.72539,0,3,22,45,75,117,154,0.94174,0.96403,0.87896
2017-11-29,12:28:06,333,spruceT2P20SH_2017_11_29_122806.jpg,20.69440,234,1,0.34085,0.44987,104.77927,56.51642,20,38,66,97,136,183,218,79.38762,50.87394,8,23,46,71,102,146,183,48.74139,44.70584,0,2,18,39,65,104,140,0.94778,0.96417,0.88831
2017-11-29,12:58:06,333,spruceT2P20SH_2017_11_29_125806.jpg,19.80489,554,1,0.34391,0.43893,105.64617,51.46122,21,41,72,103,136,172,198,82.77602,46.17702,10,27,53,79,106,140,167,52.26941,40.53281,0,4,24,46,71,101,127,0.94118,0.96065,0.88957
2017-11-29,13:28:06,333,spruceT2P20SH_2017_11_29_132806.jpg,18.29223,777,1,0.34411,0.42943,106.93239,51.06465,20,41,73,106,138,172,196,85.68639,45.21286,10,30,57,83,110,141,165,56.39106,39.91078,0,7,29,52,76,105,129,0.93405,0.95805,0.87993
2017-11-29,13:58:07,333,spruceT2P20SH_2017_11_29_135807.jpg,16.19690,723,1,0.34360,0.44085,107.26629,51.21086,21,42,74,105,138,173,198,83.60319,44.91122,10,28,55,81,108,139,163,52.44886,38.91577,0,5,26,47,71,100,124,0.93363,0.95828,0.87959
2017-11-29,14:28:06,333,spruceT2P20SH_2017_11_29_142806.jpg,13.57494,1166,1,0.34473,0.43148,108.01920,50.30573,22,44,75,107,139,172,196,86.30099,45.04000,11,31,58,84,111,142,165,56.02332,39.76972,0,7,29,51,76,105,128,0.93298,0.95716,0.88319
2017-11-29,14:58:06,333,spruceT2P20SH_2017_11_29_145806.jpg,10.48556,1401,1,0.34490,0.42970,105.87358,50.04647,20,42,73,105,136,169,193,84.98000,44.93774,10,30,57,82,109,140,164,55.53512,39.62871,0,7,28,51,75,104,127,0.93439,0.95806,0.88532
2017-11-29,15:28:06,333,spruceT2P20SH_2017_11_29_152806.jpg,6.99983,2400,1,0.34585,0.42695,99.08155,45.93969,21,40,70,98,127,157,178,80.26233,41.34108,11,30,54,78,103,131,152,52.72638,36.50051,0,8,28,49,71,98,118,0.93202,0.95753,0.88519
2017-11-29,15:58:06,333,spruceT2P20SH_2017_11_29_155806.jpg,3.22111,1455,1,0.34253,0.39858,100.65627,48.28193,18,39,70,99,130,161,184,86.50180,45.07498,12,31,58,84,111,142,166,65.38100,41.70112,2,15,38,61,87,117,141,0.93618,0.95849,0.89343
2017-11-29,16:28:06,333,spruceT2P20SH_2017_11_29_162806.jpg,-0.50330,2334,1,0.28896,0.49920,130.48907,41.82954,67,79,102,127,155,186,206,75.53398,29.97241,30,41,57,73,91,111,128,55.37319,24.47817,20,28,41,53,67,84,97,0.90043,0.94481,0.84138
