#
# 1-day summary product time series for upperbuffalo
#
# Site: upperbuffalo
# Veg Type: DB
# ROI ID Number: 3000
# Lat: 35.863732
# Lon: -93.493222
# Elev: 777
# UTC Offset: -6
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-10-08
# Creation Time: 23:32:40
# Update Date: 2019-01-14
# Update Time: 06:06:58
# Final Processing Date:: 2019-01-14
# Final Processing Time:: 18:16:29
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2008-11-21,2008,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32771,0.32802,0.33058,0.33373,0.30572,0.30669,0.31397,0.32414,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-22,2008,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32816,0.32755,0.33177,0.33573,0.30352,0.30366,0.31166,0.32329,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-23,2008,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32859,0.32724,0.33272,0.33736,0.30153,0.30068,0.30958,0.32253,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-24,2008,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32895,0.32704,0.33342,0.33857,0.29976,0.29798,0.30772,0.32183,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-25,2008,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32927,0.32696,0.33386,0.33936,0.29821,0.29539,0.30608,0.32122,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-26,2008,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32952,0.32701,0.33404,0.33971,0.29685,0.29295,0.30463,0.3207,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-27,2008,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32965,0.3271,0.33398,0.33964,0.29568,0.29104,0.30336,0.32027,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-28,2008,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32953,0.32722,0.33348,0.33875,0.2947,0.29003,0.30228,0.31992,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-29,2008,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32926,0.32737,0.33266,0.33728,0.29394,0.28977,0.30141,0.31964,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-11-30,2008,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32902,0.32749,0.33205,0.33619,0.29337,0.28988,0.30073,0.31941,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-01,2008,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32869,0.3275,0.33157,0.33544,0.29298,0.29066,0.30022,0.31922,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-02,2008,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32827,0.32746,0.33109,0.33472,0.29276,0.2919,0.29986,0.31906,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-03,2008,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32816,0.32759,0.33103,0.33457,0.2927,0.2925,0.29963,0.31892,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-04,2008,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32879,0.32807,0.33198,0.33584,0.29296,0.29156,0.29967,0.31884,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-05,2008,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32986,0.32875,0.33355,0.338,0.29365,0.2899,0.30005,0.31885,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-06,2008,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3307,0.32932,0.3347,0.33958,0.29461,0.28892,0.30066,0.31892,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-07,2008,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33111,0.32977,0.33506,0.33995,0.29567,0.28919,0.30137,0.31902,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-08,2008,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33137,0.33021,0.3351,0.33979,0.29668,0.29007,0.30205,0.31913,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-09,2008,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33152,0.33047,0.33501,0.33953,0.29747,0.29118,0.30259,0.31921,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-10,2008,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33138,0.33027,0.33458,0.33899,0.29821,0.29281,0.30311,0.31947,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-11,2008,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33102,0.32979,0.33384,0.33814,0.29909,0.29487,0.30375,0.32002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-12,2008,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33089,0.32954,0.33341,0.33769,0.29999,0.29638,0.30445,0.32072,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2008-12-13,2008,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33144,0.32981,0.33385,0.33841,0.30079,0.29676,0.3051,0.32143,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
