#
# 1-day summary product time series for kendall
#
# Site: kendall
# Veg Type: GR
# ROI ID Number: 1000
# Lat: 31.73652
# Lon: -109.94185
# Elev: 1529
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-23
# Creation Time: 22:10:34
# Update Date: 2019-01-14
# Update Time: 05:27:24
# Final Processing Date:: 2019-01-14
# Final Processing Time:: 16:46:12
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2012-04-07,2012,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35265,0.35261,0.35349,0.35414,0.42391,0.42371,0.42824,0.43255,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-08,2012,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35251,0.35247,0.35336,0.35399,0.42409,0.42363,0.42843,0.43287,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-09,2012,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35236,0.35234,0.35322,0.35383,0.42425,0.42354,0.42861,0.43316,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-10,2012,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35222,0.3522,0.35309,0.35368,0.4244,0.42346,0.42879,0.43344,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-11,2012,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35208,0.35207,0.35295,0.35352,0.42452,0.42339,0.42895,0.4337,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-12,2012,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35194,0.35193,0.35281,0.35337,0.42463,0.42331,0.42912,0.43393,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-13,2012,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3518,0.3518,0.35268,0.35321,0.42473,0.42325,0.42927,0.43416,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-14,2012,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35166,0.35167,0.35254,0.35306,0.42481,0.42319,0.42943,0.43438,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-15,2012,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35153,0.35154,0.35241,0.35291,0.42488,0.42315,0.42959,0.43459,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-16,2012,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3514,0.35141,0.35228,0.35276,0.42494,0.42313,0.42974,0.43478,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-17,2012,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35128,0.35129,0.35215,0.35261,0.42498,0.42314,0.4299,0.43498,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-18,2012,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35116,0.35118,0.35203,0.35247,0.42502,0.4232,0.43007,0.43517,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-19,2012,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35105,0.35108,0.35191,0.35234,0.42505,0.42328,0.43025,0.43536,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-20,2012,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35093,0.35097,0.35179,0.3522,0.42508,0.42339,0.43043,0.43555,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-21,2012,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35082,0.35086,0.35167,0.35207,0.42512,0.42349,0.43061,0.43574,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-22,2012,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35071,0.35075,0.35155,0.35195,0.42516,0.42362,0.43078,0.43592,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-23,2012,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3506,0.35064,0.35143,0.35183,0.42518,0.42376,0.43094,0.4361,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-24,2012,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35048,0.35053,0.35131,0.35171,0.4252,0.42391,0.43109,0.43626,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-25,2012,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35037,0.35042,0.35118,0.3516,0.42521,0.42402,0.43122,0.43639,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-26,2012,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35024,0.3503,0.35105,0.35147,0.42521,0.42407,0.43133,0.4365,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-27,2012,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.35009,0.35016,0.35091,0.35133,0.42519,0.42405,0.43143,0.43658,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-28,2012,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34993,0.35001,0.35076,0.35117,0.42514,0.42397,0.43152,0.43664,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-29,2012,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34976,0.34985,0.3506,0.35102,0.4251,0.42387,0.4316,0.4367,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-04-30,2012,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3496,0.3497,0.35045,0.35086,0.42508,0.42379,0.43169,0.43676,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-01,2012,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34944,0.34956,0.35031,0.35072,0.42512,0.42378,0.43177,0.43682,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-02,2012,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3493,0.34942,0.35017,0.35058,0.42518,0.42379,0.43183,0.43687,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-03,2012,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34917,0.3493,0.35005,0.35045,0.42525,0.4238,0.43184,0.43689,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-04,2012,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34905,0.34918,0.34993,0.35033,0.42534,0.42382,0.43184,0.4369,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-05,2012,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34892,0.34906,0.34981,0.3502,0.42546,0.42389,0.43186,0.43691,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-06,2012,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34881,0.34895,0.34968,0.35007,0.42562,0.42403,0.43194,0.43694,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-07,2012,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34869,0.34883,0.34954,0.34993,0.42587,0.4243,0.43211,0.437,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-08,2012,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34857,0.34871,0.34939,0.34978,0.42622,0.42469,0.43235,0.43708,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-09,2012,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34846,0.34859,0.34924,0.34964,0.42661,0.42513,0.43263,0.4372,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-10,2012,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34835,0.34847,0.3491,0.34949,0.42697,0.42557,0.43291,0.43733,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-11,2012,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34824,0.34836,0.34897,0.34937,0.42726,0.42592,0.43315,0.43749,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-05-12,2012,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34814,0.34826,0.34886,0.34926,0.42743,0.42616,0.43338,0.43767,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
